date,area_name,road_name,traffic_volume,average_speed,travel_time_index,congestion_level,hour,day_of_week,month,is_weekend,weather_conditions,traffic_volume_lag_1,average_speed_lag_1,traffic_volume_rolling_3,average_speed_rolling_3
2023-06-29,Koramangala,Sony World Junction,62412.0,40.20521449659049,1.5,100.0,0,3,6,0,Clear,59728.0,41.62284055587123,45916.67,33.92
2023-07-01,Koramangala,Sony World Junction,29721.0,20.06762487836164,1.5,98.83030569670154,0,5,7,1,Rain,62412.0,40.20521449659049,57319.33,36.93
2023-07-02,Koramangala,Sony World Junction,49262.0,25.16008097143896,1.5,100.0,0,6,7,1,Clear,29721.0,20.06762487836164,50620.33,33.97
2023-07-03,Koramangala,Sony World Junction,42853.0,33.8212937907418,1.5,100.0,0,0,7,0,Clear,49262.0,25.16008097143896,47131.67,28.48
2023-07-04,Koramangala,Sony World Junction,47840.0,30.34386684759311,1.5,100.0,0,1,7,0,Rain,42853.0,33.8212937907418,40612.0,26.35
2023-07-05,Koramangala,Sony World Junction,45044.0,53.767312824270164,1.5,100.0,0,2,7,0,Clear,47840.0,30.34386684759311,46651.67,29.78
2023-07-09,Koramangala,Sony World Junction,29656.0,37.38818901382916,1.5,100.0,0,6,7,1,Clear,45044.0,53.767312824270164,45245.67,39.31
2023-07-10,Koramangala,Sony World Junction,32118.0,47.6042675217956,1.5,100.0,0,0,7,0,Windy,29656.0,37.38818901382916,40846.67,40.5
2023-07-11,Koramangala,Sony World Junction,59189.0,20.78455866489854,1.5,100.0,0,1,7,0,Clear,32118.0,47.6042675217956,35606.0,46.25
2023-07-12,Koramangala,Sony World Junction,27375.0,20.54368809018316,1.5,100.0,0,2,7,0,Clear,59189.0,20.78455866489854,40321.0,35.26
2023-07-14,Koramangala,Sony World Junction,60293.0,30.82279655781894,1.5,100.0,0,4,7,0,Clear,27375.0,20.54368809018316,39560.67,29.64
2023-07-17,Koramangala,Sony World Junction,58139.0,34.60473350498386,1.5,100.0,0,0,7,0,Clear,60293.0,30.82279655781894,48952.33,24.05
2023-07-19,Koramangala,Sony World Junction,45046.0,49.90366724058848,1.5,100.0,0,2,7,0,Overcast,58139.0,34.60473350498386,48602.33,28.66
2023-07-20,Koramangala,Sony World Junction,43076.0,20.517628478506232,1.5,100.0,0,3,7,0,Overcast,45046.0,49.90366724058848,54492.67,38.44
2023-07-21,Koramangala,Sony World Junction,31534.0,25.393276071596087,1.5,100.0,0,4,7,0,Fog,43076.0,20.517628478506232,48753.67,35.01
2023-07-22,Koramangala,Sony World Junction,41043.0,39.540898277076494,1.5,100.0,0,5,7,1,Rain,31534.0,25.393276071596087,39885.33,31.94
2023-07-23,Koramangala,Sony World Junction,61405.0,35.561127138792806,1.5,100.0,0,6,7,1,Clear,41043.0,39.540898277076494,38551.0,28.48
2023-07-24,Koramangala,Sony World Junction,31521.0,42.02832793129782,1.5,100.0,0,0,7,0,Rain,61405.0,35.561127138792806,44660.67,33.5
2023-07-25,Koramangala,Sony World Junction,28139.0,31.813749281463497,1.5,90.99515965566192,0,1,7,0,Clear,31521.0,42.02832793129782,44656.33,39.04
2023-07-26,Koramangala,Sony World Junction,44533.0,33.24747141788546,1.5,100.0,0,2,7,0,Clear,28139.0,31.813749281463497,40355.0,36.47
2023-07-27,Koramangala,Sony World Junction,31076.0,20.0,1.5,95.3949351267498,0,3,7,0,Rain,44533.0,33.24747141788546,34731.0,35.7
2023-07-28,Koramangala,Sony World Junction,65535.0,20.0,1.5,100.0,0,4,7,0,Rain,31076.0,20.0,34582.67,28.35
2023-07-29,Koramangala,Sony World Junction,31949.0,25.73165825420859,1.5,98.10414710783807,0,5,7,1,Fog,65535.0,20.0,47048.0,24.42
2023-07-30,Koramangala,Sony World Junction,43253.0,41.755847768132725,1.5,100.0,0,6,7,1,Clear,31949.0,25.73165825420859,42853.33,21.91
2023-07-31,Koramangala,Sony World Junction,48868.0,51.72265585953971,1.5,100.0,0,0,7,0,Windy,43253.0,41.755847768132725,46912.33,29.16
2023-08-01,Koramangala,Sony World Junction,48650.0,36.53010048044268,1.5,100.0,0,1,8,0,Rain,48868.0,51.72265585953971,41356.67,39.74
2023-08-02,Koramangala,Sony World Junction,68275.0,38.30045962187542,1.5,100.0,0,2,8,0,Clear,48650.0,36.53010048044268,46923.67,43.34
2023-08-03,Koramangala,Sony World Junction,31590.0,30.054674671964097,1.5,100.0,0,3,8,0,Clear,68275.0,38.30045962187542,55264.33,42.18
2023-08-05,Koramangala,Sony World Junction,27640.0,39.581736012452666,1.5,95.03307692879835,0,5,8,1,Clear,31590.0,30.054674671964097,49505.0,34.96
2023-08-07,Koramangala,Sony World Junction,14441.0,54.243761589284034,1.2940487066399,54.54275016147382,0,0,8,0,Clear,27640.0,39.581736012452666,42501.67,35.98
2023-08-08,Koramangala,Sony World Junction,27670.0,34.22029190204206,1.5,84.18095922317164,0,1,8,0,Clear,14441.0,54.243761589284034,24557.0,41.29
2023-08-10,Koramangala,Sony World Junction,31207.0,38.14458106761082,1.5,100.0,0,3,8,0,Clear,27670.0,34.22029190204206,23250.33,42.68
2023-08-11,Koramangala,Sony World Junction,56283.0,34.361919115232546,1.5,100.0,0,4,8,0,Fog,31207.0,38.14458106761082,24439.33,42.2
2023-08-12,Koramangala,Sony World Junction,31386.0,29.08058785846729,1.5,96.75592577392236,0,5,8,1,Overcast,56283.0,34.361919115232546,38386.67,35.58
2023-08-13,Koramangala,Sony World Junction,33821.0,39.897057750254255,1.5,100.0,0,6,8,1,Clear,31386.0,29.08058785846729,39625.33,33.86
2023-08-14,Koramangala,Sony World Junction,16225.0,46.507336298138746,1.2132489284685999,52.77413882043673,0,0,8,0,Clear,33821.0,39.897057750254255,40496.67,34.45
2023-08-15,Koramangala,Sony World Junction,41972.0,20.0,1.5,100.0,0,1,8,0,Overcast,16225.0,46.507336298138746,27144.0,38.49
2023-08-18,Koramangala,Sony World Junction,46075.0,38.249012492067365,1.5,100.0,0,4,8,0,Overcast,41972.0,20.0,30672.67,35.47
2023-08-19,Koramangala,Sony World Junction,14761.0,53.73454524415311,1.1704398668618101,49.1009580865479,0,5,8,1,Windy,46075.0,38.249012492067365,34757.33,34.92
2023-08-21,Koramangala,Sony World Junction,30798.0,22.525800190118666,1.5,97.61311718088236,0,0,8,0,Clear,14761.0,53.73454524415311,34269.33,37.33
2023-08-22,Koramangala,Sony World Junction,15712.0,57.37949310410532,1.0740618227586163,54.78236563004306,0,1,8,0,Clear,30798.0,22.525800190118666,30544.67,38.17
2023-08-23,Koramangala,Sony World Junction,32693.0,42.21796685154854,1.5,100.0,0,2,8,0,Windy,15712.0,57.37949310410532,20423.67,44.55
2023-08-24,Koramangala,Sony World Junction,50094.0,58.96397816829032,1.5,100.0,0,3,8,0,Clear,32693.0,42.21796685154854,26401.0,40.71
2023-08-26,Koramangala,Sony World Junction,62636.0,36.69243087321945,1.5,100.0,0,5,8,1,Overcast,50094.0,58.96397816829032,32833.0,52.85
2023-08-27,Koramangala,Sony World Junction,46299.0,44.03120402086968,1.5,100.0,0,6,8,1,Clear,62636.0,36.69243087321945,48474.33,45.96
2023-08-28,Koramangala,Sony World Junction,66958.0,40.227702105186715,1.5,100.0,0,0,8,0,Windy,46299.0,44.03120402086968,53009.67,46.56
2023-08-29,Koramangala,Sony World Junction,61041.0,48.85893715933575,1.5,100.0,0,1,8,0,Rain,66958.0,40.227702105186715,58631.0,40.32
2023-08-30,Koramangala,Sony World Junction,37612.0,23.751888531170568,1.5,100.0,0,2,8,0,Clear,61041.0,48.85893715933575,58099.33,44.37
2023-09-01,Koramangala,Sony World Junction,14226.0,51.52068716314548,1.331590179405611,55.54765080381792,0,4,9,0,Overcast,37612.0,23.751888531170568,55203.67,37.61
2023-09-04,Koramangala,Sony World Junction,61815.0,35.30913408702666,1.5,100.0,0,0,9,0,Clear,14226.0,51.52068716314548,37626.33,41.38
2023-09-06,Koramangala,Sony World Junction,28016.0,48.50579129899003,1.5,100.0,0,2,9,0,Fog,61815.0,35.30913408702666,37884.33,36.86
2023-09-09,Koramangala,Sony World Junction,53777.0,45.792616049223575,1.5,100.0,0,5,9,1,Clear,28016.0,48.50579129899003,34685.67,45.11
2023-09-10,Koramangala,Sony World Junction,46041.0,32.19472601254786,1.5,100.0,0,6,9,1,Clear,53777.0,45.792616049223575,47869.33,43.2
2023-09-11,Koramangala,Sony World Junction,30699.0,23.551841928162382,1.5,100.0,0,0,9,0,Clear,46041.0,32.19472601254786,42611.33,42.16
2023-09-12,Koramangala,Sony World Junction,32197.0,36.99944790971189,1.5,100.0,0,1,9,0,Clear,30699.0,23.551841928162382,43505.67,33.85
2023-09-14,Koramangala,Sony World Junction,57812.0,22.684852064564712,1.5,100.0,0,3,9,0,Clear,32197.0,36.99944790971189,36312.33,30.92
2023-09-15,Koramangala,Sony World Junction,15312.0,55.28577889624113,1.1305416614083588,44.10437825473689,0,4,9,0,Clear,57812.0,22.684852064564712,40236.0,27.75
2023-09-16,Koramangala,Sony World Junction,64609.0,44.85248272062094,1.5,100.0,0,5,9,1,Clear,15312.0,55.28577889624113,35107.0,38.32
2023-09-17,Koramangala,Sony World Junction,14004.0,23.6571765995201,1.3355553540927831,40.57328022447872,0,6,9,1,Clear,64609.0,44.85248272062094,45911.0,40.94
2023-09-18,Koramangala,Sony World Junction,44934.0,32.94465813587442,1.5,100.0,0,0,9,0,Clear,14004.0,23.6571765995201,31308.33,41.27
2023-09-20,Koramangala,Sony World Junction,60867.0,31.312334341642547,1.5,100.0,0,2,9,0,Clear,44934.0,32.94465813587442,41182.33,33.82
2023-09-22,Koramangala,Sony World Junction,43484.0,20.0,1.5,100.0,0,4,9,0,Rain,60867.0,31.312334341642547,39935.0,29.3
2023-09-23,Koramangala,Sony World Junction,49533.0,57.26154755321565,1.5,100.0,0,5,9,1,Rain,43484.0,20.0,49761.67,28.09
2023-09-24,Koramangala,Sony World Junction,15571.0,54.50961494925366,1.1024475994621301,47.27347923827466,0,6,9,1,Rain,49533.0,57.26154755321565,51294.67,36.19
2023-09-25,Koramangala,Sony World Junction,30037.0,30.11634622075407,1.5,100.0,0,0,9,0,Clear,15571.0,54.50961494925366,36196.0,43.92
2023-09-27,Koramangala,Sony World Junction,46333.0,33.17976483889325,1.5,100.0,0,2,9,0,Clear,30037.0,30.11634622075407,31713.67,47.3
2023-09-28,Koramangala,Sony World Junction,65056.0,50.28771406512787,1.5,100.0,0,3,9,0,Fog,46333.0,33.17976483889325,30647.0,39.27
2023-09-29,Koramangala,Sony World Junction,32396.0,36.954603170713064,1.5,99.99441973970029,0,4,9,0,Rain,65056.0,50.28771406512787,47142.0,37.86
2023-10-01,Koramangala,Sony World Junction,59519.0,32.000532988170505,1.5,100.0,0,6,10,1,Clear,32396.0,36.954603170713064,47928.33,40.14
2023-10-02,Koramangala,Sony World Junction,15671.0,38.366326276614764,1.337570013147555,56.267391761003196,0,0,10,0,Overcast,59519.0,32.000532988170505,52323.67,39.75
2023-10-03,Koramangala,Sony World Junction,30575.0,40.107729088106176,1.5,100.0,0,1,10,0,Overcast,15671.0,38.366326276614764,35862.0,35.77
2023-10-04,Koramangala,Sony World Junction,44444.0,20.0,1.5,100.0,0,2,10,0,Rain,30575.0,40.107729088106176,35255.0,36.82
2023-10-05,Koramangala,Sony World Junction,45697.0,31.740460796244072,1.5,100.0,0,3,10,0,Overcast,44444.0,20.0,30230.0,32.82
2023-10-06,Koramangala,Sony World Junction,44007.0,20.0,1.5,100.0,0,4,10,0,Clear,45697.0,31.740460796244072,40238.67,30.62
2023-10-07,Koramangala,Sony World Junction,48103.0,31.450366765438844,1.5,100.0,0,5,10,1,Clear,44007.0,20.0,44716.0,23.91
2023-10-09,Koramangala,Sony World Junction,29202.0,24.231804300960356,1.5,100.0,0,0,10,0,Clear,48103.0,31.450366765438844,45935.67,27.73
2023-10-10,Koramangala,Sony World Junction,60222.0,27.784045144293923,1.5,100.0,0,1,10,0,Rain,29202.0,24.231804300960356,40437.33,25.23
2023-10-11,Koramangala,Sony World Junction,72039.0,29.98376093655875,1.5,100.0,0,2,10,0,Clear,60222.0,27.784045144293923,45842.33,27.82
2023-10-14,Koramangala,Sony World Junction,50866.0,48.866803442248106,1.5,100.0,0,5,10,1,Fog,72039.0,29.98376093655875,53821.0,27.33
2023-10-15,Koramangala,Sony World Junction,26603.0,35.09476736264914,1.5,93.80427792182779,0,6,10,1,Clear,50866.0,48.866803442248106,61042.33,35.54
2023-10-16,Koramangala,Sony World Junction,42253.0,20.0,1.5,100.0,0,0,10,0,Fog,26603.0,35.09476736264914,49836.0,37.98
2023-10-18,Koramangala,Sony World Junction,29765.0,25.336173631115603,1.5,100.0,0,2,10,0,Windy,42253.0,20.0,39907.33,34.65
2023-10-19,Koramangala,Sony World Junction,45642.0,24.368498474708524,1.5,100.0,0,3,10,0,Clear,29765.0,25.336173631115603,32873.67,26.81
2023-10-20,Koramangala,Sony World Junction,49197.0,32.47624262233299,1.5,100.0,0,4,10,0,Fog,45642.0,24.368498474708524,39220.0,23.23
2023-10-21,Koramangala,Sony World Junction,64536.0,39.053024873531065,1.5,100.0,0,5,10,1,Clear,49197.0,32.47624262233299,41534.67,27.39
2023-10-23,Koramangala,Sony World Junction,45702.0,35.499277344263,1.5,100.0,0,0,10,0,Clear,64536.0,39.053024873531065,53125.0,31.97
2023-10-25,Koramangala,Sony World Junction,57040.0,42.563642434000805,1.5,100.0,0,2,10,0,Clear,45702.0,35.499277344263,53145.0,35.68
2023-10-27,Koramangala,Sony World Junction,15309.0,47.93630292296075,1.3012903347563576,56.462647368583,0,4,10,0,Clear,57040.0,42.563642434000805,55759.33,39.04
2023-10-28,Koramangala,Sony World Junction,29469.0,26.941641207934413,1.5,95.62123592328277,0,5,10,1,Clear,15309.0,47.93630292296075,39350.33,42.0
2023-10-29,Koramangala,Sony World Junction,44098.0,38.39635534938371,1.5,100.0,0,6,10,1,Clear,29469.0,26.941641207934413,33939.33,39.15
2023-10-31,Koramangala,Sony World Junction,17680.0,44.62838848875116,1.1397647180235244,61.52615679625307,0,1,10,0,Clear,44098.0,38.39635534938371,29625.33,37.76
2023-11-01,Koramangala,Sony World Junction,32790.0,29.878380721605396,1.5,100.0,0,2,11,0,Clear,17680.0,44.62838848875116,30415.67,36.66
2023-11-03,Koramangala,Sony World Junction,56429.0,20.0,1.5,100.0,0,4,11,0,Clear,32790.0,29.878380721605396,31522.67,37.63
2023-11-05,Koramangala,Sony World Junction,43420.0,27.07849273801422,1.5,100.0,0,6,11,1,Overcast,56429.0,20.0,35633.0,31.5
2023-11-06,Koramangala,Sony World Junction,29930.0,20.0,1.5,100.0,0,0,11,0,Clear,43420.0,27.07849273801422,44213.0,25.65
2023-11-07,Koramangala,Sony World Junction,44392.0,51.669625477370914,1.5,100.0,0,1,11,0,Rain,29930.0,20.0,43259.67,22.36
2023-11-09,Koramangala,Sony World Junction,14535.0,37.74249244997038,1.3924933565040951,52.94910686555259,0,3,11,0,Rain,44392.0,51.669625477370914,39247.33,32.92
2023-11-12,Koramangala,Sony World Junction,40323.0,32.41501154208871,1.5,100.0,0,6,11,1,Clear,14535.0,37.74249244997038,29619.0,36.47
2023-11-13,Koramangala,Sony World Junction,41743.0,57.68047533219253,1.5,100.0,0,0,11,0,Rain,40323.0,32.41501154208871,33083.33,40.61
2023-11-14,Koramangala,Sony World Junction,30680.0,48.585344676603704,1.5,95.33573840318563,0,1,11,0,Overcast,41743.0,57.68047533219253,32200.33,42.61
2023-11-16,Koramangala,Sony World Junction,13671.0,28.536481193698926,1.3107271624265506,48.73766641168496,0,3,11,0,Overcast,30680.0,48.585344676603704,37582.0,46.23
2023-11-17,Koramangala,Sony World Junction,61109.0,26.614223598921097,1.5,100.0,0,4,11,0,Overcast,13671.0,28.536481193698926,28698.0,44.93
2023-11-18,Koramangala,Sony World Junction,37536.0,28.284595811360628,1.5,100.0,0,5,11,1,Windy,61109.0,26.614223598921097,35153.33,34.58
2023-11-19,Koramangala,Sony World Junction,15492.0,47.825740664861065,1.1253091274831104,58.428362891282774,0,6,11,1,Overcast,37536.0,28.284595811360628,37438.67,27.81
2023-11-20,Koramangala,Sony World Junction,33258.0,36.26229221076453,1.5,100.0,0,0,11,0,Clear,15492.0,47.825740664861065,38045.67,34.24
2023-11-21,Koramangala,Sony World Junction,29831.0,42.687012556605254,1.5,100.0,0,1,11,0,Clear,33258.0,36.26229221076453,28762.0,37.46
2023-11-22,Koramangala,Sony World Junction,65484.0,41.18199977630962,1.5,100.0,0,2,11,0,Clear,29831.0,42.687012556605254,26193.67,42.26
2023-11-23,Koramangala,Sony World Junction,31965.0,24.256909880987067,1.5,100.0,0,3,11,0,Clear,65484.0,41.18199977630962,42857.67,40.04
2023-11-24,Koramangala,Sony World Junction,44066.0,40.63540803515971,1.5,100.0,0,4,11,0,Clear,31965.0,24.256909880987067,42426.67,36.04
2023-11-25,Koramangala,Sony World Junction,43792.0,20.0,1.5,100.0,0,5,11,1,Fog,44066.0,40.63540803515971,47171.67,35.36
2023-11-26,Koramangala,Sony World Junction,47097.0,39.62777073097837,1.5,100.0,0,6,11,1,Overcast,43792.0,20.0,39941.0,28.3
2023-11-27,Koramangala,Sony World Junction,41093.0,31.92174195440826,1.5,100.0,0,0,11,0,Clear,47097.0,39.62777073097837,44985.0,33.42
2023-11-28,Koramangala,Sony World Junction,33867.0,33.15348558413673,1.5,100.0,0,1,11,0,Clear,41093.0,31.92174195440826,43994.0,30.52
2023-11-29,Koramangala,Sony World Junction,28085.0,41.37932460438661,1.5,92.31688307074336,0,2,11,0,Rain,33867.0,33.15348558413673,40685.67,34.9
2023-11-30,Koramangala,Sony World Junction,42685.0,42.04207261680706,1.5,100.0,0,3,11,0,Fog,28085.0,41.37932460438661,34348.33,35.48
2023-12-02,Koramangala,Sony World Junction,32632.0,38.79874777022202,1.5,100.0,0,5,12,1,Clear,42685.0,42.04207261680706,34879.0,38.86
2023-12-03,Koramangala,Sony World Junction,47199.0,37.726585258043514,1.5,100.0,0,6,12,1,Overcast,32632.0,38.79874777022202,34467.33,40.74
2023-12-04,Koramangala,Sony World Junction,30631.0,36.63357480374298,1.5,100.0,0,0,12,0,Clear,47199.0,37.726585258043514,40838.67,39.52
2023-12-05,Koramangala,Sony World Junction,65926.0,45.674636543347575,1.5,100.0,0,1,12,0,Clear,30631.0,36.63357480374298,36820.67,37.72
2023-12-06,Koramangala,Sony World Junction,41796.0,31.30608000401729,1.5,100.0,0,2,12,0,Clear,65926.0,45.674636543347575,47918.67,40.01
2023-12-09,Koramangala,Sony World Junction,43921.0,34.2836128381252,1.5,100.0,0,5,12,1,Clear,41796.0,31.30608000401729,46117.67,37.87
2023-12-11,Koramangala,Sony World Junction,31743.0,20.0,1.5,100.0,0,0,12,0,Overcast,43921.0,34.2836128381252,50547.67,37.09
2023-12-13,Koramangala,Sony World Junction,29265.0,40.24329115210934,1.5,99.25665982086613,0,2,12,0,Overcast,31743.0,20.0,39153.33,28.53
2023-12-14,Koramangala,Sony World Junction,13571.0,45.52384019666822,1.3484141502795104,38.51781883758458,0,3,12,0,Clear,29265.0,40.24329115210934,34976.33,31.51
2023-12-15,Koramangala,Sony World Junction,47788.0,33.5288118630032,1.5,100.0,0,4,12,0,Clear,13571.0,45.52384019666822,24859.67,35.26
2023-12-16,Koramangala,Sony World Junction,31772.0,52.07985201873674,1.5,100.0,0,5,12,1,Clear,47788.0,33.5288118630032,30208.0,39.77
2023-12-17,Koramangala,Sony World Junction,57658.0,36.556842980684806,1.5,100.0,0,6,12,1,Clear,31772.0,52.07985201873674,31043.67,43.71
2023-12-18,Koramangala,Sony World Junction,28412.0,32.578463573059366,1.5,87.83469246804329,0,0,12,0,Clear,57658.0,36.556842980684806,45739.33,40.72
2023-12-19,Koramangala,Sony World Junction,43309.0,43.761735546654776,1.5,100.0,0,1,12,0,Windy,28412.0,32.578463573059366,39280.67,40.41
2023-12-20,Koramangala,Sony World Junction,15821.0,44.27201059346718,1.1634220009630372,56.757969297474624,0,2,12,0,Clear,43309.0,43.761735546654776,43126.33,37.63
2023-12-21,Koramangala,Sony World Junction,44649.0,39.28108380676362,1.5,100.0,0,3,12,0,Overcast,15821.0,44.27201059346718,29180.67,40.2
2023-12-24,Koramangala,Sony World Junction,41927.0,32.92739141500071,1.5,100.0,0,6,12,1,Clear,44649.0,39.28108380676362,34593.0,42.44
2023-12-26,Koramangala,Sony World Junction,45054.0,31.61967649365137,1.5,100.0,0,1,12,0,Fog,41927.0,32.92739141500071,34132.33,38.83
2023-12-27,Koramangala,Sony World Junction,32470.0,50.578308787454084,1.5,100.0,0,2,12,0,Clear,45054.0,31.61967649365137,43876.67,34.61
2023-12-28,Koramangala,Sony World Junction,29051.0,30.58430233819483,1.5,89.60599586929919,0,3,12,0,Overcast,32470.0,50.578308787454084,39817.0,38.38
2023-12-29,Koramangala,Sony World Junction,15409.0,54.278435149452875,1.2724417864705282,52.928258425405275,0,4,12,0,Clear,29051.0,30.58430233819483,35525.0,37.59
2023-12-31,Koramangala,Sony World Junction,16132.0,35.218386777188186,1.1527002105273692,47.6555331112546,0,6,12,1,Clear,15409.0,54.278435149452875,25643.33,45.15
2024-01-01,Koramangala,Sony World Junction,41919.0,35.30358647533479,1.5,100.0,0,0,1,0,Clear,16132.0,35.218386777188186,20197.33,40.03
2024-01-02,Koramangala,Sony World Junction,44801.0,27.44869176735473,1.5,100.0,0,1,1,0,Rain,41919.0,35.30358647533479,24486.67,41.6
2024-01-03,Koramangala,Sony World Junction,49680.0,41.39610903798164,1.5,100.0,0,2,1,0,Rain,44801.0,27.44869176735473,34284.0,32.66
2024-01-05,Koramangala,Sony World Junction,58859.0,20.0,1.5,100.0,0,4,1,0,Clear,49680.0,41.39610903798164,45466.67,34.72
2024-01-06,Koramangala,Sony World Junction,46739.0,31.65720647125082,1.5,100.0,0,5,1,1,Fog,58859.0,20.0,51113.33,29.61
2024-01-07,Koramangala,Sony World Junction,29919.0,32.21084044178547,1.5,97.06576659408775,0,6,1,1,Clear,46739.0,31.65720647125082,51759.33,31.02
2024-01-08,Koramangala,Sony World Junction,58148.0,33.912348029047486,1.5,100.0,0,0,1,0,Fog,29919.0,32.21084044178547,45172.33,27.96
2024-01-09,Koramangala,Sony World Junction,57834.0,38.449584157144166,1.5,100.0,0,1,1,0,Windy,58148.0,33.912348029047486,44935.33,32.59
2024-01-11,Koramangala,Sony World Junction,30042.0,31.105230937453456,1.5,91.30361228497608,0,3,1,0,Fog,57834.0,38.449584157144166,48633.67,34.86
2024-01-12,Koramangala,Sony World Junction,44550.0,20.0,1.5,100.0,0,4,1,0,Clear,30042.0,31.105230937453456,48674.67,34.49
2024-01-13,Koramangala,Sony World Junction,46114.0,39.63633916662449,1.5,100.0,0,5,1,1,Clear,44550.0,20.0,44142.0,29.85
